English name,Scientific name,Date,Count,Observer,Location,Comments
Purple Heron,Ardea purpurea,31/12/2005,1,and 1 at Lorong Halus,,"3 at Changi North, 2/10 (DA/NK/LKS/LBW/JR), 1 at MacRitchie Reservoir, 9/10 (LF), 1 at Marina City Park, 23/10 (AC/LKS/LBW) and 1 at Neo Tiew Lane 2, 30/10 (SBG).  1 adult seen at Sungei Buloh, 26/11 (LKS).   Singapore Avifauna Volume 19 No 4     1 at Changi North, 4/12 (JC/LKS/LBW), 1 at Kranji Dam, 10/12 (LKS), 1 (juvenile) at Kent Ridge Park, 25/12 (AOY) and 1 at Lorong Halus, 31/12 (DA/LKS)."
Great Egret,Ardea alba,5/10/2005,1,1 at SBWR,,"1 at SBWR, 5/10 (LF).  8 counted at Pontian Mudflats, 27/11 (AC/KK/AOY/YPL).  1 at SBWR, 10/12 (DA/LKS) and 2 at Lorong Halus, 18/12 (DA/LKS)."
Great Egret,Ardea alba,27/11/2005,8,.  8 counted at Pontian Mudflats,,"1 at SBWR, 5/10 (LF).  8 counted at Pontian Mudflats, 27/11 (AC/KK/AOY/YPL).  1 at SBWR, 10/12 (DA/LKS) and 2 at Lorong Halus, 18/12 (DA/LKS)."
Great Egret,Ardea alba,10/12/2005,1,.  1 at SBWR,,"1 at SBWR, 5/10 (LF).  8 counted at Pontian Mudflats, 27/11 (AC/KK/AOY/YPL).  1 at SBWR, 10/12 (DA/LKS) and 2 at Lorong Halus, 18/12 (DA/LKS)."
Great Egret,Ardea alba,18/12/2005,2,and 2 at Lorong Halus,,"1 at SBWR, 5/10 (LF).  8 counted at Pontian Mudflats, 27/11 (AC/KK/AOY/YPL).  1 at SBWR, 10/12 (DA/LKS) and 2 at Lorong Halus, 18/12 (DA/LKS)."
Chinese Pond-Heron,Ardeola bacchus,22/10/2005,1,1 winter at Lorong Halus,,"1 winter at Lorong Halus, 22/10 (AC/LKS/LBW) and 1 at Bedok Reservoir, 31/10 (WC).  1 at SBWR, 10/11 (LF).  1 at Changi North, 4/12 (JC/LKS/LBW), 1 winter at Sunset Way, 9/12 (LKS), 1 at Kent Ridge Park, 25/12 (AOY) and 1 at Lorong Halus, 31/12 (DA/LKS)."
Chinese Pond-Heron,Ardeola bacchus,31/10/2005,1,and 1 at Bedok Reservoir,,"1 winter at Lorong Halus, 22/10 (AC/LKS/LBW) and 1 at Bedok Reservoir, 31/10 (WC).  1 at SBWR, 10/11 (LF).  1 at Changi North, 4/12 (JC/LKS/LBW), 1 winter at Sunset Way, 9/12 (LKS), 1 at Kent Ridge Park, 25/12 (AOY) and 1 at Lorong Halus, 31/12 (DA/LKS)."
Chinese Pond-Heron,Ardeola bacchus,10/11/2005,1,.  1 at SBWR,,"1 winter at Lorong Halus, 22/10 (AC/LKS/LBW) and 1 at Bedok Reservoir, 31/10 (WC).  1 at SBWR, 10/11 (LF).  1 at Changi North, 4/12 (JC/LKS/LBW), 1 winter at Sunset Way, 9/12 (LKS), 1 at Kent Ridge Park, 25/12 (AOY) and 1 at Lorong Halus, 31/12 (DA/LKS)."
Chinese Pond-Heron,Ardeola bacchus,4/12/2005,1,.  1 at Changi North,,"1 winter at Lorong Halus, 22/10 (AC/LKS/LBW) and 1 at Bedok Reservoir, 31/10 (WC).  1 at SBWR, 10/11 (LF).  1 at Changi North, 4/12 (JC/LKS/LBW), 1 winter at Sunset Way, 9/12 (LKS), 1 at Kent Ridge Park, 25/12 (AOY) and 1 at Lorong Halus, 31/12 (DA/LKS)."
Chinese Pond-Heron,Ardeola bacchus,9/12/2005,1,1 winter at Sunset Way,,"1 winter at Lorong Halus, 22/10 (AC/LKS/LBW) and 1 at Bedok Reservoir, 31/10 (WC).  1 at SBWR, 10/11 (LF).  1 at Changi North, 4/12 (JC/LKS/LBW), 1 winter at Sunset Way, 9/12 (LKS), 1 at Kent Ridge Park, 25/12 (AOY) and 1 at Lorong Halus, 31/12 (DA/LKS)."
Chinese Pond-Heron,Ardeola bacchus,25/12/2005,1,1 at Kent Ridge Park,,"1 winter at Lorong Halus, 22/10 (AC/LKS/LBW) and 1 at Bedok Reservoir, 31/10 (WC).  1 at SBWR, 10/11 (LF).  1 at Changi North, 4/12 (JC/LKS/LBW), 1 winter at Sunset Way, 9/12 (LKS), 1 at Kent Ridge Park, 25/12 (AOY) and 1 at Lorong Halus, 31/12 (DA/LKS)."
Chinese Pond-Heron,Ardeola bacchus,31/12/2005,1,and 1 at Lorong Halus,,"1 winter at Lorong Halus, 22/10 (AC/LKS/LBW) and 1 at Bedok Reservoir, 31/10 (WC).  1 at SBWR, 10/11 (LF).  1 at Changi North, 4/12 (JC/LKS/LBW), 1 winter at Sunset Way, 9/12 (LKS), 1 at Kent Ridge Park, 25/12 (AOY) and 1 at Lorong Halus, 31/12 (DA/LKS)."
Black-crowned Night-Heron,Nycticorax nycticorax,28/10/2005,1,1 at Botanic Gardens,,"1 at Botanic Gardens, 28/10 (LF).  5 adults and 1 juvenile seen at Kent Ridge Park, 25/12 (AOY)."
Black-crowned Night-Heron,Nycticorax nycticorax,25/12/2005,6,.  5 adults and 1 juvenile seen at Kent Ridge Park,,"1 at Botanic Gardens, 28/10 (LF).  5 adults and 1 juvenile seen at Kent Ridge Park, 25/12 (AOY)."
Yellow Bittern,Ixobrychus sinensis,30/10/2005,3,3 at Neo Tiew Lane 2,,"3 at Neo Tiew Lane 2, 30/10 (LKS).  1 at Botanic Gardens, 20/11 (SA/LKS/LWH/LWX).  1 at Lorong Halus, 18/12 (DA/LKS)."
Yellow Bittern,Ixobrychus sinensis,20/11/2005,1,.  1 at Botanic Gardens,,"3 at Neo Tiew Lane 2, 30/10 (LKS).  1 at Botanic Gardens, 20/11 (SA/LKS/LWH/LWX).  1 at Lorong Halus, 18/12 (DA/LKS)."
Yellow Bittern,Ixobrychus sinensis,18/12/2005,1,.  1 at Lorong Halus,,"3 at Neo Tiew Lane 2, 30/10 (LKS).  1 at Botanic Gardens, 20/11 (SA/LKS/LWH/LWX).  1 at Lorong Halus, 18/12 (DA/LKS)."
Black Bittern,Ixobrychus flavicollis,23/10/2005,1,1 at Neo Tiew Lane 2,,"1 at Neo Tiew Lane 2, 23/10 (LKK)."
Greater Green Leafbird,Chloropsis sonnerati,23/10/2005,2,"1 mate and 1 female seen at Jelutong Tower, CCNR on",,"1 mate and 1 female seen at Jelutong Tower, CCNR on 23/10 (sev obs).  1 male seen at a flowering petai tree with Blue-winged Leafbirds at BTNR, 2/11 (LKS)"
Greater Green Leafbird,Chloropsis sonnerati,2/11/2005,1,.  1 male seen at a flowering petai tree with Blue-winged Leafbirds at BTNR,,"1 mate and 1 female seen at Jelutong Tower, CCNR on 23/10 (sev obs).  1 male seen at a flowering petai tree with Blue-winged Leafbirds at BTNR, 2/11 (LKS)"
Lesser Green Leafbird,Chloropsis cyanopogon,23/10/2005,2,"2 seen at Jelutong Tower, CCNR",,"2 seen at Jelutong Tower, CCNR, 23/10 (sev obs)."
Blue-winged Leafbird,Chloropsis cochinchinensis,23/10/2005,2,2 seen at Sime Road,,"1 pair seen at Sime Road, 23/10 (sev obs).  A pair seen at a flowering petai tree at BTNR, 2/11 (LKS)"
Blue-winged Leafbird,Chloropsis cochinchinensis,2/11/2005,2,.  2 seen at a flowering petai tree at BTNR,,"1 pair seen at Sime Road, 23/10 (sev obs).  A pair seen at a flowering petai tree at BTNR, 2/11 (LKS)"
Tiger Shrike,Lanius tigrinus,30/10/2005,1,1 adult at Neo Tiew Lane 2,,"1 adult at Neo Tiew Lane 2, 30/10 (SBG)."
Brown Shrike,Lanius cristatus,2/10/2005,1,1 at Changi North,,"1 at Changi North, 2/10 (DA/NK/LKS/LBW/JR), 1 at Pulau Ubin, 29/10 (TSK) and 3 at Neo Tiew Lane 2, 30/10 (SBG).   Singapore Avifauna Volume 19 No 4  1 at Sunset Way, 9/12 (LKS)."
Brown Shrike,Lanius cristatus,29/10/2005,1,1 at Pulau Ubin,,"1 at Changi North, 2/10 (DA/NK/LKS/LBW/JR), 1 at Pulau Ubin, 29/10 (TSK) and 3 at Neo Tiew Lane 2, 30/10 (SBG).   Singapore Avifauna Volume 19 No 4  1 at Sunset Way, 9/12 (LKS)."
Brown Shrike,Lanius cristatus,30/10/2005,3,and 3 at Neo Tiew Lane 2,,"1 at Changi North, 2/10 (DA/NK/LKS/LBW/JR), 1 at Pulau Ubin, 29/10 (TSK) and 3 at Neo Tiew Lane 2, 30/10 (SBG).   Singapore Avifauna Volume 19 No 4  1 at Sunset Way, 9/12 (LKS)."
Brown Shrike,Lanius cristatus,9/12/2005,1,.    Volume 19 No 4  1 at Sunset Way,,"1 at Changi North, 2/10 (DA/NK/LKS/LBW/JR), 1 at Pulau Ubin, 29/10 (TSK) and 3 at Neo Tiew Lane 2, 30/10 (SBG).   Singapore Avifauna Volume 19 No 4  1 at Sunset Way, 9/12 (LKS)."
Long-tailed Shrike,Lanius schach,2/10/2005,1,1 seen on a fence along Changi Coast Road,,"1 seen on a fence along Changi Coast Road, 2/10 (DA/NK/LKS/LBW/JR). 1 at Punggol, 22/10 (AC/LKS/LBW) and 1 at Ketam Quarry, Pulau Ubin, 27/10 (RT).  2 seen at Punggol, 27/11 (SA/JC/CF/LKS/LWH/NSC).  At Changi North, 3 were seen on 26/12 (DA/LKS) and 2 on 31/12 (DA/AC/AVC/HHC/KK/LKK/LKS/AOY/YCK)."
Long-tailed Shrike,Lanius schach,22/10/2005,1,. 1 at Punggol,,"1 seen on a fence along Changi Coast Road, 2/10 (DA/NK/LKS/LBW/JR). 1 at Punggol, 22/10 (AC/LKS/LBW) and 1 at Ketam Quarry, Pulau Ubin, 27/10 (RT).  2 seen at Punggol, 27/11 (SA/JC/CF/LKS/LWH/NSC).  At Changi North, 3 were seen on 26/12 (DA/LKS) and 2 on 31/12 (DA/AC/AVC/HHC/KK/LKK/LKS/AOY/YCK)."
Long-tailed Shrike,Lanius schach,27/10/2005,1,"and 1 at Ketam Quarry, Pulau Ubin",,"1 seen on a fence along Changi Coast Road, 2/10 (DA/NK/LKS/LBW/JR). 1 at Punggol, 22/10 (AC/LKS/LBW) and 1 at Ketam Quarry, Pulau Ubin, 27/10 (RT).  2 seen at Punggol, 27/11 (SA/JC/CF/LKS/LWH/NSC).  At Changi North, 3 were seen on 26/12 (DA/LKS) and 2 on 31/12 (DA/AC/AVC/HHC/KK/LKK/LKS/AOY/YCK)."
Long-tailed Shrike,Lanius schach,27/11/2005,2,.  2 seen at Punggol,,"1 seen on a fence along Changi Coast Road, 2/10 (DA/NK/LKS/LBW/JR). 1 at Punggol, 22/10 (AC/LKS/LBW) and 1 at Ketam Quarry, Pulau Ubin, 27/10 (RT).  2 seen at Punggol, 27/11 (SA/JC/CF/LKS/LWH/NSC).  At Changi North, 3 were seen on 26/12 (DA/LKS) and 2 on 31/12 (DA/AC/AVC/HHC/KK/LKK/LKS/AOY/YCK)."
Long-tailed Shrike,Lanius schach,26/12/2005,3,".  At Changi North, 3 were seen on",,"1 seen on a fence along Changi Coast Road, 2/10 (DA/NK/LKS/LBW/JR). 1 at Punggol, 22/10 (AC/LKS/LBW) and 1 at Ketam Quarry, Pulau Ubin, 27/10 (RT).  2 seen at Punggol, 27/11 (SA/JC/CF/LKS/LWH/NSC).  At Changi North, 3 were seen on 26/12 (DA/LKS) and 2 on 31/12 (DA/AC/AVC/HHC/KK/LKK/LKS/AOY/YCK)."
Long-tailed Shrike,Lanius schach,31/12/2005,2,and 2 on,,"1 seen on a fence along Changi Coast Road, 2/10 (DA/NK/LKS/LBW/JR). 1 at Punggol, 22/10 (AC/LKS/LBW) and 1 at Ketam Quarry, Pulau Ubin, 27/10 (RT).  2 seen at Punggol, 27/11 (SA/JC/CF/LKS/LWH/NSC).  At Changi North, 3 were seen on 26/12 (DA/LKS) and 2 on 31/12 (DA/AC/AVC/HHC/KK/LKK/LKS/AOY/YCK)."
Ashy Minivet,Pericrocotus divaricatus,30/10/2005,1,1 seen with Asian Paradise-flycatchers at Neo Tiew Lane 2,,"1 seen with Asian Paradise-flycatchers at Neo Tiew Lane 2, 30/10 (SBG).  10 at Jalan Jelutong, Pulau Ubin on 7/11 (RT) and 1 at Lorong Halus, 26/11 (SA/LKS).  1 at Hindhede Nature Park, 17/12 (DA/LKS) and 20 at Kent Ridge Park, 25/12 (AOY)."
Ashy Minivet,Pericrocotus divaricatus,7/11/2005,10,".  10 at Jalan Jelutong, Pulau Ubin on",,"1 seen with Asian Paradise-flycatchers at Neo Tiew Lane 2, 30/10 (SBG).  10 at Jalan Jelutong, Pulau Ubin on 7/11 (RT) and 1 at Lorong Halus, 26/11 (SA/LKS).  1 at Hindhede Nature Park, 17/12 (DA/LKS) and 20 at Kent Ridge Park, 25/12 (AOY)."
Ashy Minivet,Pericrocotus divaricatus,26/11/2005,1,and 1 at Lorong Halus,,"1 seen with Asian Paradise-flycatchers at Neo Tiew Lane 2, 30/10 (SBG).  10 at Jalan Jelutong, Pulau Ubin on 7/11 (RT) and 1 at Lorong Halus, 26/11 (SA/LKS).  1 at Hindhede Nature Park, 17/12 (DA/LKS) and 20 at Kent Ridge Park, 25/12 (AOY)."
Ashy Minivet,Pericrocotus divaricatus,17/12/2005,1,.  1 at Hindhede Nature Park,,"1 seen with Asian Paradise-flycatchers at Neo Tiew Lane 2, 30/10 (SBG).  10 at Jalan Jelutong, Pulau Ubin on 7/11 (RT) and 1 at Lorong Halus, 26/11 (SA/LKS).  1 at Hindhede Nature Park, 17/12 (DA/LKS) and 20 at Kent Ridge Park, 25/12 (AOY)."
Ashy Minivet,Pericrocotus divaricatus,25/12/2005,20,and 20 at Kent Ridge Park,,"1 seen with Asian Paradise-flycatchers at Neo Tiew Lane 2, 30/10 (SBG).  10 at Jalan Jelutong, Pulau Ubin on 7/11 (RT) and 1 at Lorong Halus, 26/11 (SA/LKS).  1 at Hindhede Nature Park, 17/12 (DA/LKS) and 20 at Kent Ridge Park, 25/12 (AOY)."
Ashy Drongo,Dicrurus leucophaeus,15/10/2005,1,A report of a grey morph bird at Pulau Semakau on,,"A report of a grey morph bird at Pulau Semakau on 15/10 (DG). Another grey morph was seen at Jelutong Tower, 23/10 (LF/JH/BL)."
Ashy Drongo,Dicrurus leucophaeus,23/10/2005,1,. 1 grey morph was seen at Jelutong Tower,,"A report of a grey morph bird at Pulau Semakau on 15/10 (DG). Another grey morph was seen at Jelutong Tower, 23/10 (LF/JH/BL)."
Indian Paradise-Flycatcher,Terpsiphone paradisi,2/10/2005,1,1 white morph male at Marina City Park,,"1 white morph male at Marina City Park, 2/10 (CCK), 1 at Rifle Range Road, 23/10 (AC/LKS/LBW), 1 (female) at Marina City Park, 23/10 (AC/LKS/LBW), 2 at Neo Tiew Lane 2, 30/10 (SBG) and 1 at Bedok Reservoir, 31/10 (WC)."
Indian Paradise-Flycatcher,Terpsiphone paradisi,23/10/2005,1,1 at Rifle Range Road,,"1 white morph male at Marina City Park, 2/10 (CCK), 1 at Rifle Range Road, 23/10 (AC/LKS/LBW), 1 (female) at Marina City Park, 23/10 (AC/LKS/LBW), 2 at Neo Tiew Lane 2, 30/10 (SBG) and 1 at Bedok Reservoir, 31/10 (WC)."
Indian Paradise-Flycatcher,Terpsiphone paradisi,23/10/2005,1,1 (female) at Marina City Park,,"1 white morph male at Marina City Park, 2/10 (CCK), 1 at Rifle Range Road, 23/10 (AC/LKS/LBW), 1 (female) at Marina City Park, 23/10 (AC/LKS/LBW), 2 at Neo Tiew Lane 2, 30/10 (SBG) and 1 at Bedok Reservoir, 31/10 (WC)."
Indian Paradise-Flycatcher,Terpsiphone paradisi,30/10/2005,2,2 at Neo Tiew Lane 2,,"1 white morph male at Marina City Park, 2/10 (CCK), 1 at Rifle Range Road, 23/10 (AC/LKS/LBW), 1 (female) at Marina City Park, 23/10 (AC/LKS/LBW), 2 at Neo Tiew Lane 2, 30/10 (SBG) and 1 at Bedok Reservoir, 31/10 (WC)."
Indian Paradise-Flycatcher,Terpsiphone paradisi,31/10/2005,1,and 1 at Bedok Reservoir,,"1 white morph male at Marina City Park, 2/10 (CCK), 1 at Rifle Range Road, 23/10 (AC/LKS/LBW), 1 (female) at Marina City Park, 23/10 (AC/LKS/LBW), 2 at Neo Tiew Lane 2, 30/10 (SBG) and 1 at Bedok Reservoir, 31/10 (WC)."
Brown-chested Jungle-Flycatcher,Cyornis brunneatus,16/10/2005,1,1 at Nee Soon,,"1 at Nee Soon, 16/10 (LKS) and 1 at Sime Road, 23/10 (LKC/YDL)."
Brown-chested Jungle-Flycatcher,Cyornis brunneatus,23/10/2005,1,and 1 at Sime Road,,"1 at Nee Soon, 16/10 (LKS) and 1 at Sime Road, 23/10 (LKC/YDL)."
Dark-sided Flycatcher,Muscicapa sibirica,23/10/2005,1,1 at MacRitchie Reservoir,,"1 at MacRitchie Reservoir, 23/10 (AC/LKS/LBW) and 1 on Pulau Ubin, 29/10 (TSK).  1 high up a rattan at BTNR, 3/12 (DA/LKS). Another here on 24/12 (LKS)."
Dark-sided Flycatcher,Muscicapa sibirica,29/10/2005,1,and 1 on Pulau Ubin,,"1 at MacRitchie Reservoir, 23/10 (AC/LKS/LBW) and 1 on Pulau Ubin, 29/10 (TSK).  1 high up a rattan at BTNR, 3/12 (DA/LKS). Another here on 24/12 (LKS)."
Dark-sided Flycatcher,Muscicapa sibirica,3/12/2005,1,.  1 high up a rattan at BTNR,,"1 at MacRitchie Reservoir, 23/10 (AC/LKS/LBW) and 1 on Pulau Ubin, 29/10 (TSK).  1 high up a rattan at BTNR, 3/12 (DA/LKS). Another here on 24/12 (LKS)."
Dark-sided Flycatcher,Muscicapa sibirica,24/12/2005,1,. 1 here on,,"1 at MacRitchie Reservoir, 23/10 (AC/LKS/LBW) and 1 on Pulau Ubin, 29/10 (TSK).  1 high up a rattan at BTNR, 3/12 (DA/LKS). Another here on 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,14/10/2005,3,3 at Marina City Park,,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,16/10/2005,3,3 at Nee Soon,,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,30/10/2005,6,and 6 at Neo Tiew Lane 2,,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,2/11/2005,1,.  1 at BTNR,,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,7/11/2005,1,"and 1 at Balai Quarry, Pulau Ubin",,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,27/11/2005,1,. 1 seen on Pulau Ubin on,,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,9/12/2005,1,.  1 very active bird seen at BBNP,,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,17/12/2005,1,,,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,18/12/2005,1,and,,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Asian Brown Flycatcher,Muscicapa dauurica,24/12/2005,1,. 1 at Hindhede Nature Park,,"3 at Marina City Park, 14/10 (LF), 3 at Nee Soon, 16/10 (LKS) and 6 at Neo Tiew Lane 2, 30/10 (SBG).  1 at BTNR, 2/11 (LKS) and 1 at Balai Quarry, Pulau Ubin, 7/11 (RT). Another seen on Pulau Ubin on 27/11 (TSK).  1 very active bird seen at BBNP, 9/12 (LKS), 17/12 (DA/LKS) and 18/12 (LKC). 1 at Hindhede Nature Park, 24/12 (LKS)."
Yellow-rumped Flycatcher,Ficedula zanthopygia,16/10/2005,2,2 at Marina City Park,,"2 at Marina City Park, 16/10 (LF).  1 female seen at Hindhede Nature Park, 11/12 (AC/TPL/TBL/TJL)."
Yellow-rumped Flycatcher,Ficedula zanthopygia,11/12/2005,1,.  1 female seen at Hindhede Nature Park,,"2 at Marina City Park, 16/10 (LF).  1 female seen at Hindhede Nature Park, 11/12 (AC/TPL/TBL/TJL)."
Blue-and-white Flycatcher,Cyanoptila cyanomelana,23/10/2005,1,"1 first winter male seen at Jelutong Tower, CCNR, on",,"1 first winter male seen at Jelutong Tower, CCNR, on 23/10 (LF/JH/BL).  1 female seen in a Macaranga at Hindhede Nature Park on 3/12 (DA/LKS).   Singapore Avifauna Volume 19 No 4"
Blue-and-white Flycatcher,Cyanoptila cyanomelana,3/12/2005,1,.  1 female seen in a Macaranga at Hindhede Nature Park on,,"1 first winter male seen at Jelutong Tower, CCNR, on 23/10 (LF/JH/BL).  1 female seen in a Macaranga at Hindhede Nature Park on 3/12 (DA/LKS).   Singapore Avifauna Volume 19 No 4"
Siberian Blue Robin,Larvivora cyane,16/10/2005,7,7 heard at Nee Soon,,"7 heard at Nee Soon, 16/10 (LKS).  1 female at Rock Path, BTNR on 2/11 (LKS).  1 female seen at Hindhede Nature Park, 17/12 (LKS). Another at Rock Path, BTNR on 24/12 (LKS)."
Siberian Blue Robin,Larvivora cyane,2/11/2005,1,".  1 female at Rock Path, BTNR on",,"7 heard at Nee Soon, 16/10 (LKS).  1 female at Rock Path, BTNR on 2/11 (LKS).  1 female seen at Hindhede Nature Park, 17/12 (LKS). Another at Rock Path, BTNR on 24/12 (LKS)."
Siberian Blue Robin,Larvivora cyane,17/12/2005,1,.  1 female seen at Hindhede Nature Park,,"7 heard at Nee Soon, 16/10 (LKS).  1 female at Rock Path, BTNR on 2/11 (LKS).  1 female seen at Hindhede Nature Park, 17/12 (LKS). Another at Rock Path, BTNR on 24/12 (LKS)."
Siberian Blue Robin,Larvivora cyane,24/12/2005,1,". 1 at Rock Path, BTNR on",,"7 heard at Nee Soon, 16/10 (LKS).  1 female at Rock Path, BTNR on 2/11 (LKS).  1 female seen at Hindhede Nature Park, 17/12 (LKS). Another at Rock Path, BTNR on 24/12 (LKS)."
Oriental Magpie-Robin,Copsychus saularis,9/10/2005,2,1 male seen and 1 heard at SBWR,,"1 male seen and 1 heard at SBWR, 9/10 (LKS).  1 heard at SBWR on 4/11 (LKC/LLW/DT)."
Oriental Magpie-Robin,Copsychus saularis,4/11/2005,1,.  1 heard at SBWR on,,"1 male seen and 1 heard at SBWR, 9/10 (LKS).  1 heard at SBWR on 4/11 (LKC/LLW/DT)."
White-rumped Shama,Copsychus malabaricus,23/10/2005,1,1 female at Venus Drive,,"1 female at Venus Drive, 23/10 (BL)."
Daurian Starling,Agropsar sturninus,22/10/2005,400,A flock of 400 seen at Lorong Halus on,,"A flock of 400 seen at Lorong Halus on 22/10 (AC/LKS/LBW).  12 seen at Lorong Halus, 26/11 (SA/LKS)."
Daurian Starling,Agropsar sturninus,26/11/2005,12,.  12 seen at Lorong Halus,,"A flock of 400 seen at Lorong Halus on 22/10 (AC/LKS/LBW).  12 seen at Lorong Halus, 26/11 (SA/LKS)."
Red-rumped Swallow,Cecropis daurica,1/10/2005,10,First arrivals: “many flying low over grassland at Changi North,,"First arrivals: “many flying low over grassland at Changi North, 1/10 (LKC). Other records included 2 at Changi North, 2/10 (DA/NK/LKS/LBW/JR), “a number” seen over MacRitchie Reservoir, 23/10 (AC/LKS/LBW) and 1 over at Neo Tiew Lane 2, 30/10 (SBG).  1 at Changi North, 18/12 (DA/LKS) and 4 at Tanah Merah, 18/12 (DA/LKS)."
Red-rumped Swallow,Cecropis daurica,2/10/2005,2,. Other records included 2 at Changi North,,"First arrivals: “many flying low over grassland at Changi North, 1/10 (LKC). Other records included 2 at Changi North, 2/10 (DA/NK/LKS/LBW/JR), “a number” seen over MacRitchie Reservoir, 23/10 (AC/LKS/LBW) and 1 over at Neo Tiew Lane 2, 30/10 (SBG).  1 at Changi North, 18/12 (DA/LKS) and 4 at Tanah Merah, 18/12 (DA/LKS)."
